num_visits,location,total_minutes_on_demo,user_age,demo_source,data_rows_input,operating_system,users_in_network,outreach_emails_sent,support_tickets_filed,converted
8,Seattle,147.8856165,38,website,10192,OSX,25,4,0,FALSE
5,Kansas City,178.1792003,51,conference,7880,OSX,17,5,0,FALSE
9,Seattle,135.9391012,45,email,12266,OSX,18,6,3,TRUE
6,Seattle,170.8594092,46,conference,10340,OSX,19,6,0,FALSE
8,San Jose,94.51998874,40,email,8346,Windows,11,6,0,TRUE
4,Albany,166.3138174,48,email,3859,Other,13,7,4,FALSE
8,New York,142.1174926,43,referral,10396,OSX,23,7,1,FALSE
7,Kansas City,163.407857,47,website,12964,OSX,15,7,0,FALSE
8,Columbus,169.3305935,41,email,13793,OSX,27,6,0,TRUE
8,Denver,127.0688575,47,website,13460,OSX,23,7,3,TRUE
8,Los Angeles,118.3809442,56,website,9395,Windows,9,6,0,FALSE
6,Albany,135.7996238,39,conference,6100,Windows,25,6,1,FALSE
7,Albany,137.5126257,50,website,7948,Windows,19,7,0,FALSE
8,Los Angeles,149.5560361,39,email,8204,Windows,19,6,0,FALSE
5,Chicago,137.8888594,49,website,9327,Windows,17,6,1,FALSE
6,Columbus,148.362996,44,email,6247,Windows,13,4,0,FALSE
7,Seattle,170.6873273,46,email,13807,OSX,25,6,2,FALSE
5,Phoenix,188.2058507,51,conference,6324,Other,20,6,0,FALSE
5,Memphis,184.9364062,44,website,12961,OSX,24,7,1,FALSE
4,Denver,99.48727286,49,conference,9854,Other,20,5,1,FALSE
7,Freehold,101.4465357,50,referral,11145,Windows,35,7,3,TRUE
5,Columbus,152.9081706,39,referral,12628,OSX,16,7,1,TRUE
7,Chicago,135.9290226,48,conference,6021,OSX,14,6,1,FALSE
8,Atlanta,137.9820929,47,email,12805,Other,22,7,2,TRUE
5,Austin,185.9191775,53,referral,6934,Other,23,7,1,TRUE
7,San Jose,146.7855664,39,conference,6978,Windows,21,6,0,FALSE
7,Los Angeles,186.7869851,50,email,8943,OSX,30,6,0,TRUE
5,New York,148.4498394,52,conference,9148,OSX,15,7,0,FALSE
4,San Jose,134.6974231,44,conference,8958,Other,20,5,0,FALSE
6,Phoenix,132.433193,29,referral,7708,Windows,28,7,0,FALSE
7,Los Angeles,139.9142349,41,referral,8452,Windows,24,7,0,FALSE
5,Memphis,211.7808768,49,email,5913,Other,19,5,0,FALSE
7,Las Vegas,202.2250688,43,referral,11979,OSX,20,6,2,TRUE
5,Denver,122.6981348,42,email,6123,Windows,25,6,2,FALSE
5,Phoenix,154.0895742,46,conference,3905,OSX,13,6,3,FALSE
9,Atlanta,132.7378498,41,email,10621,Windows,24,8,0,FALSE
10,Tulsa,234.2955038,49,website,11782,OSX,22,6,1,TRUE
4,Memphis,204.2806089,46,conference,6270,OSX,19,7,1,FALSE
7,Albany,102.2978785,50,email,7699,Windows,13,7,1,FALSE
5,Denver,164.0500804,37,conference,6619,Other,26,6,0,FALSE
10,Memphis,110.4431754,44,referral,7142,Other,23,6,1,FALSE
9,San Jose,160.0087728,48,website,7724,OSX,22,4,1,TRUE
3,Tulsa,105.9866348,45,conference,9313,Windows,30,7,4,FALSE
6,New York,161.0563182,28,email,11664,Windows,30,6,0,FALSE
6,San Jose,195.1452565,51,referral,7832,Other,24,5,1,TRUE
4,Freehold,185.0136955,40,email,14157,Windows,21,6,0,FALSE
9,Atlanta,103.3601181,41,email,11299,Windows,29,6,2,FALSE
5,Tulsa,109.3550879,47,conference,9124,Windows,22,7,2,FALSE
5,Chicago,192.7454989,46,conference,14730,Other,26,6,2,FALSE
5,Albany,87.54968088,44,conference,6851,Windows,21,6,4,FALSE
7,San Diego,84.02794456,47,referral,9917,Windows,17,4,0,FALSE
8,Atlanta,143.8181772,48,email,11076,Windows,19,6,0,FALSE
5,Albany,150.1512312,49,website,7068,Windows,17,7,1,FALSE
4,Kansas City,125.2858833,42,conference,9537,OSX,27,5,0,FALSE
6,Freehold,100.8280453,47,email,7307,Windows,17,7,1,FALSE
11,Phoenix,95.62736507,40,conference,11452,Windows,31,4,3,TRUE
8,Phoenix,187.7022383,41,email,12781,OSX,23,7,1,TRUE
8,Memphis,198.6739189,47,conference,11063,OSX,19,6,0,TRUE
6,Las Vegas,205.3170359,43,website,5945,Windows,17,7,0,FALSE
6,Austin,112.5491081,48,conference,8553,OSX,15,5,1,FALSE
9,Austin,106.5983562,43,website,8290,Windows,21,6,0,FALSE
5,Albany,194.5022469,43,email,14717,Other,18,5,0,FALSE
7,Seattle,160.6382793,33,referral,13815,Windows,28,6,1,TRUE
10,Columbus,216.3499588,44,email,12412,OSX,28,7,0,TRUE
7,Kansas City,168.7502881,45,email,6808,Other,17,5,3,TRUE
9,Albany,113.9005842,45,email,11941,Windows,26,6,2,TRUE
7,Freehold,162.4716652,35,website,12245,Other,31,6,2,FALSE
12,Albany,94.00662156,48,referral,8891,Windows,28,6,2,FALSE
7,Austin,150.4648779,45,conference,7345,Windows,18,6,0,FALSE
4,Denver,199.3626175,50,conference,5505,OSX,21,7,1,FALSE
6,Memphis,153.1043029,47,email,5146,Windows,14,7,1,FALSE
9,Boston,103.8733089,33,referral,7220,Windows,26,5,0,FALSE
13,Denver,300,45,referral,8787,OSX,14,7,1,TRUE
9,Las Vegas,146.6101179,44,email,13993,OSX,34,6,4,FALSE
11,San Jose,105.4796593,38,referral,9188,Windows,26,6,0,FALSE
6,Albany,225.7848056,48,conference,7543,OSX,11,5,0,FALSE
4,Albany,196.9560741,51,email,7072,Other,19,5,1,FALSE
6,Boston,176.8712699,54,conference,6196,OSX,13,5,0,FALSE
7,Atlanta,200.8796474,42,referral,6960,OSX,21,5,0,TRUE
6,Atlanta,83.54040069,43,website,10873,Windows,21,7,0,FALSE
4,Austin,120.2323121,46,conference,12481,OSX,23,5,0,FALSE
7,New York,155.4998401,45,website,12053,OSX,26,7,3,TRUE
7,Chicago,124.9124151,49,website,12280,Other,17,6,2,TRUE
6,Denver,129.8519503,47,website,11994,OSX,18,5,4,TRUE
7,Boston,103.1036131,31,referral,7036,Windows,32,7,0,FALSE
4,Austin,205.5206946,54,referral,8304,OSX,13,6,4,FALSE
6,Las Vegas,171.7403764,45,email,5469,Windows,17,6,1,FALSE
4,Atlanta,166.9891417,42,email,13562,Windows,25,6,1,FALSE
5,Denver,198.6012987,54,conference,6464,OSX,12,5,0,FALSE
11,Kansas City,111.6833491,44,referral,9505,OSX,35,6,4,FALSE
11,Seattle,88.114796,48,referral,8629,Other,23,6,0,FALSE
7,Phoenix,164.44129,55,website,9047,Windows,20,6,1,TRUE
9,San Jose,126.6602191,48,referral,9129,Windows,13,8,0,FALSE
4,Los Angeles,188.6122223,41,website,4794,Windows,25,5,1,FALSE
7,Tulsa,116.6864581,51,referral,9561,Windows,12,6,0,FALSE
6,Phoenix,179.5951492,46,conference,8227,Other,17,6,0,FALSE
8,Boston,122.4931915,47,email,9264,Windows,21,5,0,FALSE
8,Chicago,178.4534782,45,website,9421,OSX,23,7,1,TRUE
6,Los Angeles,120.5123092,38,conference,8351,Windows,23,7,0,TRUE
9,Las Vegas,130.9341235,41,email,10607,Windows,21,6,0,FALSE
7,Boston,164.3354661,46,referral,5426,Windows,35,7,1,TRUE
8,Columbus,158.1705812,45,referral,7943,OSX,26,7,2,TRUE
6,Phoenix,155.3065647,33,referral,10351,Windows,27,5,0,FALSE
6,Denver,191.6554823,51,conference,8915,OSX,16,6,0,FALSE
7,San Jose,132.577832,41,conference,9211,Windows,18,7,0,FALSE
7,Kansas City,183.7344524,50,conference,8493,OSX,20,5,0,TRUE
11,New York,222.7942827,44,email,7014,OSX,24,5,0,TRUE
9,Albany,189.0663095,46,conference,8092,OSX,28,6,0,TRUE
5,Seattle,157.90196,52,conference,5147,OSX,14,5,1,FALSE
9,Los Angeles,84.12413595,47,email,15746,Windows,25,6,2,TRUE
5,Seattle,182.6015182,31,referral,12170,OSX,32,6,3,FALSE
6,Albany,167.5966122,44,conference,9224,Windows,22,5,0,FALSE
6,Tulsa,160.5911201,36,referral,9988,Windows,21,6,1,TRUE
8,San Jose,96.77503891,44,email,14775,Other,25,7,4,TRUE
9,San Diego,161.1047071,39,email,11646,OSX,26,6,0,TRUE
7,Memphis,175.4293928,47,email,5379,OSX,20,6,0,TRUE
6,Atlanta,155.1188741,34,referral,11859,OSX,20,6,0,TRUE
11,Chicago,115.4087127,45,website,9603,Windows,23,7,1,FALSE
12,Austin,92.66215383,47,referral,8672,OSX,32,6,3,FALSE
11,San Jose,96.06199438,39,referral,7661,Windows,30,6,1,FALSE
6,Las Vegas,129.8965054,46,email,8907,Windows,17,4,0,FALSE
6,Tulsa,162.7564702,42,website,13513,Windows,26,8,1,FALSE
8,Kansas City,134.0959056,36,website,10983,Windows,25,7,0,FALSE
7,Atlanta,153.8638941,47,email,12634,Windows,22,6,0,FALSE
9,Chicago,117.8981442,49,website,10431,OSX,30,4,2,FALSE
7,Denver,132.2220355,47,referral,7320,Windows,32,6,1,TRUE
11,Memphis,165.5920685,49,website,13436,OSX,21,5,2,TRUE
7,Los Angeles,135.2237288,46,website,8607,Windows,20,7,3,TRUE
7,Kansas City,175.6917986,48,conference,14172,Windows,16,7,0,FALSE
11,San Diego,97.62840371,40,conference,12092,Windows,25,7,4,TRUE
5,New York,178.8904796,50,conference,8172,OSX,18,5,0,FALSE
5,Columbus,176.8930194,58,website,5621,Other,11,6,2,FALSE
7,Austin,104.5583225,51,conference,9178,Other,11,6,0,FALSE
7,Phoenix,155.22857,30,referral,14077,Other,19,7,2,TRUE
12,Freehold,87.27057709,44,referral,7509,OSX,30,6,2,FALSE
6,Memphis,124.7063006,52,conference,12886,OSX,16,7,0,FALSE
6,Phoenix,100.9606776,47,conference,9090,Other,10,7,0,FALSE
8,Columbus,170.2431975,44,email,11779,OSX,23,8,0,TRUE
6,Los Angeles,149.8848672,49,website,12842,Windows,24,5,2,FALSE
6,Chicago,165.8067545,28,email,13723,Other,43,5,5,FALSE
6,New York,180.2735346,49,conference,8096,OSX,12,5,0,FALSE
7,Los Angeles,114.6878101,47,email,7945,Windows,9,5,0,FALSE
6,Tulsa,83.96486255,47,website,10121,Windows,20,6,1,FALSE
9,Freehold,139.6497512,34,referral,9939,OSX,33,4,3,FALSE
9,Columbus,99.66066326,45,referral,8741,Windows,22,8,0,FALSE
7,Las Vegas,123.6644203,47,email,10750,Windows,23,6,0,FALSE
6,Kansas City,168.6763066,52,email,9708,Windows,24,5,0,FALSE
8,Phoenix,192.5442726,42,referral,5519,OSX,26,6,0,TRUE
7,New York,139.555399,51,website,5741,Windows,13,7,1,FALSE
8,Tulsa,159.232675,42,website,12653,OSX,33,7,0,TRUE
8,Seattle,160.1285959,46,email,12556,OSX,29,8,0,TRUE
6,Atlanta,149.484049,46,email,11503,Windows,18,5,0,FALSE
7,Memphis,170.9877918,40,website,11646,Other,22,6,1,TRUE
7,Denver,141.5704404,41,referral,10226,Windows,22,6,0,FALSE
6,Phoenix,177.0620921,51,email,8022,Other,11,5,0,FALSE
7,Kansas City,93.26653373,46,conference,14204,Windows,21,6,0,FALSE
5,Kansas City,141.0193638,52,conference,9117,OSX,15,5,0,FALSE
7,Columbus,158.3739084,44,website,8528,Windows,20,6,0,FALSE
9,Atlanta,262.1140713,44,referral,7080,OSX,16,7,0,TRUE
8,Phoenix,122.1713818,39,referral,11065,OSX,30,6,3,FALSE
9,Austin,159.6910911,41,website,10820,OSX,29,5,0,TRUE
10,Seattle,120.8549948,47,email,10648,OSX,21,6,1,FALSE
5,Denver,158.5529568,43,conference,7696,Other,18,6,0,FALSE
6,New York,168.3125717,45,conference,13187,Windows,19,6,0,FALSE
7,Kansas City,96.14227674,44,conference,8707,Other,17,5,0,FALSE
5,Los Angeles,170.2595128,38,email,11936,Windows,17,5,0,FALSE
7,Chicago,138.5337664,43,website,10516,Windows,20,5,0,FALSE
10,Albany,143.9371134,37,website,5674,Windows,39,7,1,TRUE
6,Chicago,155.509454,40,referral,12265,OSX,28,4,2,FALSE
8,Tulsa,107.2411904,46,website,8786,Windows,18,5,0,TRUE
9,San Jose,141.7568564,48,website,9011,Windows,22,6,2,TRUE
6,New York,156.7132539,46,email,15340,Windows,38,6,5,FALSE
7,Columbus,104.4401679,40,website,6464,Windows,23,6,2,FALSE
10,Denver,95.26450825,44,email,11094,Windows,23,6,3,TRUE
7,Albany,134.3090868,51,referral,9615,Windows,23,6,4,TRUE
7,Albany,158.5252027,44,conference,9692,Other,26,7,0,TRUE
7,Albany,149.8637546,51,website,10562,Windows,30,5,0,TRUE
5,Memphis,178.4523092,35,referral,11577,OSX,23,6,0,FALSE
8,Austin,176.9417208,47,conference,13063,OSX,24,4,0,TRUE
10,Albany,114.4521327,44,referral,7408,OSX,24,7,1,FALSE
6,New York,88.88405484,47,conference,9439,Windows,16,5,1,FALSE
4,Freehold,150.4735345,47,website,7764,Other,16,4,1,TRUE
6,Kansas City,141.1364321,32,referral,14242,Windows,19,6,2,TRUE
8,Atlanta,163.3952799,46,conference,13145,OSX,27,5,1,FALSE
1,Austin,217.4052888,60,referral,8659,Other,18,6,2,TRUE
8,San Diego,95.32286981,49,conference,12032,Windows,21,5,0,FALSE
7,Phoenix,173.5930899,39,email,5219,Windows,18,5,0,FALSE
8,San Jose,154.387446,51,website,12320,OSX,18,5,2,TRUE
7,New York,154.7614058,46,conference,13569,OSX,26,6,1,TRUE
11,Boston,103.7333146,45,referral,7789,OSX,24,7,1,FALSE
9,Los Angeles,215.817,42,referral,9463,OSX,17,8,0,TRUE
6,Tulsa,135.5494262,46,conference,7669,Other,12,6,1,FALSE
9,Chicago,125.5198011,44,website,8714,Windows,30,7,1,TRUE
6,San Diego,121.3389797,40,conference,9290,Windows,23,7,0,FALSE
7,San Diego,111.4363798,48,email,9954,Windows,10,5,0,FALSE
9,Chicago,131.0652613,34,referral,9058,OSX,31,6,0,FALSE
7,Memphis,130.339608,38,email,10475,Windows,29,7,1,FALSE
9,Los Angeles,125.5256512,45,referral,9987,Other,21,6,0,FALSE
9,New York,111.3843853,43,referral,8555,OSX,30,6,3,FALSE
8,Memphis,157.9005422,41,website,11176,Windows,24,6,0,FALSE
7,San Diego,192.6110404,47,website,6204,Other,25,4,0,TRUE
5,Freehold,155.9109819,46,conference,8149,Other,18,5,0,FALSE
7,Tulsa,200.4166861,47,conference,7928,Other,17,6,0,FALSE
7,San Jose,201.8879496,54,conference,7974,OSX,18,7,0,TRUE
6,Columbus,150.6941736,46,conference,13199,Windows,26,6,2,TRUE
7,Las Vegas,187.3649389,45,website,3964,Windows,13,6,1,FALSE
12,San Diego,107.6236273,43,referral,9743,OSX,31,6,4,FALSE
10,Albany,128.2254995,42,website,9255,OSX,29,6,1,FALSE
9,Boston,222.4202262,50,conference,5816,OSX,24,7,0,TRUE
8,Los Angeles,118.5424557,45,referral,8139,Windows,18,4,0,FALSE
6,Los Angeles,153.0569655,52,conference,6175,Windows,18,5,1,FALSE
7,Seattle,161.7642338,28,referral,10770,Other,29,7,1,FALSE
7,Seattle,143.6031858,53,referral,11296,Windows,31,6,1,TRUE
6,Albany,179.4122459,45,conference,12807,Windows,14,7,0,FALSE
6,New York,155.5812029,35,website,10368,Windows,21,6,1,TRUE
11,Denver,274.955157,46,website,9320,Other,23,6,2,TRUE
7,Boston,168.6652544,25,referral,10677,OSX,40,7,4,FALSE
7,Austin,130.1195363,47,referral,8660,Windows,20,6,0,FALSE
3,Las Vegas,191.6033853,50,conference,4958,OSX,18,4,2,FALSE
8,Freehold,147.0572646,44,website,10859,Windows,13,7,0,FALSE
5,San Jose,122.962669,43,conference,8447,OSX,22,5,0,FALSE
10,San Diego,69.65885073,33,referral,5377,Windows,29,5,0,FALSE
7,New York,162.407582,41,website,10861,OSX,32,6,0,TRUE
5,Kansas City,177.4152329,53,referral,8741,Windows,30,6,2,TRUE
8,Albany,200.8392878,37,referral,11709,Other,27,6,1,TRUE
7,Denver,140.9103578,41,email,9505,Windows,19,6,0,FALSE
6,Las Vegas,134.8810827,47,conference,8791,Other,18,7,0,FALSE
8,Phoenix,124.076516,45,website,12559,Windows,30,5,3,TRUE
9,Las Vegas,149.7115383,46,email,11758,OSX,17,9,0,FALSE
7,New York,182.6898106,37,conference,7992,Windows,18,5,0,FALSE
5,San Diego,149.8844499,50,conference,6152,OSX,13,5,2,FALSE
7,Los Angeles,128.0120386,34,referral,8725,Windows,28,8,1,FALSE
8,New York,147.025957,45,email,11449,Windows,16,5,0,FALSE
7,Albany,128.1602704,45,email,12785,Windows,28,6,3,TRUE
4,San Jose,143.3355937,36,referral,9454,Other,24,6,0,FALSE
6,Albany,169.7298568,35,website,12111,Windows,21,5,0,FALSE
9,New York,133.2890152,44,referral,9284,Windows,19,6,0,FALSE
8,Las Vegas,132.6274517,45,email,8166,Windows,19,8,0,FALSE
7,Kansas City,160.940657,52,website,12620,Other,19,6,2,TRUE
8,San Jose,140.5415982,47,email,12132,Windows,18,6,0,FALSE
9,Columbus,166.9643123,37,email,11965,Other,31,6,0,TRUE
4,Denver,187.8847612,43,website,13366,Windows,17,6,0,FALSE
6,Tulsa,158.2557286,44,website,12382,OSX,24,6,1,FALSE
7,Kansas City,178.0708163,34,referral,12281,OSX,29,6,1,TRUE
12,Austin,78.71782425,40,referral,8813,Other,30,5,2,FALSE
8,Las Vegas,157.1782466,42,email,13798,OSX,34,5,4,FALSE
6,Denver,140.3817793,50,conference,8153,OSX,15,5,0,FALSE
7,Denver,154.9514944,41,email,10728,Windows,23,6,0,FALSE
8,San Jose,144.3978418,50,website,11130,OSX,16,6,2,TRUE
7,Boston,139.6051561,41,conference,12802,Other,32,6,0,TRUE
5,Austin,138.8438995,52,email,4220,Other,9,7,4,FALSE
5,Albany,188.8041356,53,referral,6718,Other,14,6,0,FALSE
8,Freehold,112.5237367,41,referral,8329,OSX,31,7,2,FALSE
5,Memphis,161.3570198,50,website,11932,OSX,17,6,0,FALSE
6,Tulsa,146.2902356,52,conference,9409,OSX,11,5,0,FALSE
5,Las Vegas,130.5286342,45,conference,7741,Windows,20,5,2,FALSE
7,San Jose,150.1311929,41,email,12154,Windows,23,8,0,FALSE
6,Austin,190.8836976,51,referral,6825,Other,22,6,1,TRUE
7,Freehold,150.5649258,42,email,12289,Windows,24,6,0,FALSE
5,Boston,183.0516973,43,email,7731,Windows,24,8,0,FALSE
8,Seattle,158.1120839,53,conference,15283,Other,9,7,2,TRUE
7,Chicago,96.15937341,45,referral,9162,Windows,18,5,1,FALSE
12,Austin,109.7578765,46,conference,12253,Windows,14,6,3,FALSE
6,Atlanta,150.2378289,37,referral,10315,Windows,23,6,1,FALSE
5,New York,157.2995871,50,website,7673,Windows,15,4,1,FALSE
9,New York,130.0970691,38,email,9205,Windows,28,6,1,FALSE
7,Denver,150.450028,44,conference,8222,OSX,14,5,0,FALSE
7,Freehold,170.6324129,37,email,13146,OSX,31,4,1,FALSE
8,Freehold,154.5841628,34,referral,9624,Windows,28,7,0,FALSE
4,Memphis,129.7223413,49,conference,7900,OSX,17,5,2,FALSE
3,Atlanta,186.2227662,47,conference,5665,OSX,18,7,1,FALSE
7,Seattle,125.7138074,44,conference,12930,OSX,30,6,0,TRUE
10,Boston,113.8258326,44,conference,14319,OSX,13,7,2,TRUE
4,Memphis,119.1590208,51,email,3597,Other,13,7,5,FALSE
9,San Diego,140.2825822,48,email,11151,OSX,22,6,0,FALSE
8,Columbus,136.2299509,49,website,12006,Windows,21,7,3,TRUE
8,Chicago,149.9308705,51,website,10299,Other,19,7,0,TRUE
5,Atlanta,158.1296041,40,referral,8740,Windows,18,6,0,FALSE
6,Boston,147.5309323,39,referral,9284,OSX,25,7,0,TRUE
6,Chicago,162.2398382,43,email,6478,Windows,19,8,0,TRUE
6,Memphis,106.1702251,48,email,11426,Windows,21,7,0,FALSE
4,San Diego,195.9908037,53,conference,3461,OSX,15,6,3,FALSE
11,Denver,91.56296635,36,website,5340,Windows,32,8,3,TRUE
6,Tulsa,197.5834641,46,email,5649,Other,14,7,0,TRUE
6,San Jose,173.3139971,51,referral,5441,Windows,12,7,1,FALSE
8,Freehold,154.9351244,41,email,9764,Windows,19,5,0,FALSE
8,New York,146.8174937,34,email,10976,OSX,32,5,0,FALSE
6,Los Angeles,192.2659336,52,email,7295,OSX,11,5,0,FALSE
5,Denver,130.1830989,52,conference,7810,OSX,13,7,2,FALSE
6,San Diego,129.8438279,49,conference,7986,OSX,12,7,1,FALSE
7,Los Angeles,166.2608501,39,email,11468,Windows,22,6,0,FALSE
9,Freehold,148.6040642,42,website,11038,OSX,26,7,3,FALSE
10,Albany,214.0110214,36,referral,7852,Other,22,4,0,TRUE
12,San Diego,113.8109294,37,email,8421,Other,30,5,3,TRUE
6,Denver,184.3330564,48,email,7158,OSX,14,5,0,FALSE
5,Kansas City,122.6456579,47,conference,3351,Other,17,7,4,FALSE
7,Phoenix,134.4023538,51,referral,8140,Windows,29,6,4,TRUE
6,San Diego,221.7937521,57,email,6068,OSX,8,7,0,FALSE
9,Seattle,205.8988219,49,conference,9989,OSX,27,6,0,TRUE
7,Atlanta,97.5100925,47,conference,8635,Windows,10,6,1,FALSE
7,Austin,162.8651303,43,email,12502,OSX,30,8,1,TRUE
7,Kansas City,169.3353641,44,email,6044,Windows,15,6,0,FALSE
10,Phoenix,110.9449775,50,email,13893,Windows,20,6,1,TRUE
7,Denver,165.6548251,40,email,11297,Windows,24,6,1,FALSE
8,Los Angeles,142.1939495,46,website,8617,Windows,29,7,1,TRUE
8,Columbus,136.7795805,47,website,11339,OSX,19,8,3,TRUE
6,Atlanta,163.3384359,47,conference,13599,Windows,21,5,0,FALSE
9,Columbus,120.1552606,43,referral,10443,Windows,34,7,2,TRUE
6,Las Vegas,206.6243221,49,conference,16336,Windows,18,5,0,TRUE
7,San Jose,88.72990223,39,email,5986,Windows,13,5,3,FALSE
7,Phoenix,148.2553607,47,conference,7148,Other,15,6,0,FALSE
8,San Diego,199.6717258,45,website,14841,OSX,28,5,1,TRUE
5,Las Vegas,152.1326293,36,website,9753,Windows,25,6,0,FALSE
5,Seattle,158.0098817,35,website,7101,Windows,26,6,1,FALSE
8,Boston,135.5217532,41,website,9832,OSX,24,6,0,FALSE
7,Denver,132.3531534,48,website,10042,Windows,21,6,2,TRUE
6,Columbus,157.9632576,46,email,11978,Windows,22,6,1,FALSE
8,Freehold,133.1326321,43,website,8253,Windows,14,5,0,FALSE
5,Boston,59.4860458,51,website,8649,Windows,12,7,4,FALSE
8,Memphis,146.175611,41,email,8134,Windows,11,7,0,FALSE
7,Memphis,83.16676574,51,email,10966,Windows,15,5,0,FALSE
6,Chicago,132.2168474,40,website,13190,OSX,31,8,0,TRUE
7,San Diego,118.8558731,36,website,8824,Windows,22,5,0,FALSE
5,Chicago,106.6332326,52,conference,9414,OSX,14,5,0,FALSE
7,San Diego,144.0163943,47,email,12075,Windows,22,5,0,FALSE
7,Denver,155.098212,40,email,12331,Windows,26,6,1,FALSE
10,Albany,121.4593374,36,referral,9344,OSX,27,6,1,FALSE
9,Freehold,225.9654829,47,website,8445,OSX,19,5,1,TRUE
9,Los Angeles,253.1900041,45,referral,9829,OSX,17,7,1,TRUE
8,Memphis,99.82581295,44,website,13131,Windows,27,5,4,TRUE
5,Albany,214.4584827,46,conference,4193,OSX,15,8,1,FALSE
7,San Diego,140.0733495,50,referral,9435,OSX,13,6,1,TRUE
8,Phoenix,122.1317819,48,conference,9612,Windows,14,6,0,FALSE
8,San Diego,126.0102996,42,email,8725,Windows,19,4,0,FALSE
6,Chicago,124.9316755,49,conference,11062,OSX,18,7,0,FALSE
7,New York,170.3131364,50,website,10937,Windows,29,5,3,TRUE
9,Kansas City,125.8851241,48,email,10369,Other,24,7,0,FALSE
7,Austin,165.5801867,45,email,12153,OSX,22,7,0,FALSE
7,Las Vegas,126.7281504,30,referral,8002,Windows,31,5,0,FALSE
6,Freehold,186.3234371,47,email,4991,Windows,23,6,0,FALSE
7,New York,172.462037,40,website,13951,Other,19,6,2,TRUE
7,Phoenix,113.08946,43,conference,10620,Windows,19,7,0,FALSE
5,Los Angeles,142.1352554,51,website,2840,Other,6,7,4,FALSE
9,Phoenix,120.5714347,43,email,9862,Windows,18,6,3,FALSE
7,Los Angeles,161.3839252,39,website,11704,Windows,25,7,0,FALSE
5,Kansas City,153.3059693,53,website,6875,Other,12,8,2,FALSE
8,San Diego,142.0876501,44,email,10158,Windows,18,5,0,FALSE
6,Albany,194.4784583,54,email,6381,OSX,11,5,0,FALSE
7,Seattle,82.23568278,41,conference,9349,Windows,20,7,0,FALSE
9,Memphis,133.528716,38,referral,9966,OSX,32,5,3,FALSE
11,Kansas City,120.0098645,41,website,11640,OSX,25,8,1,FALSE
5,San Diego,182.7793222,48,referral,12765,Windows,17,7,1,FALSE
5,Los Angeles,179.3067584,51,website,9334,Windows,19,7,0,FALSE
6,San Jose,102.200901,46,conference,7040,OSX,7,4,1,TRUE
10,Memphis,114.7526223,42,email,9256,Windows,21,8,0,FALSE
7,Memphis,127.9459826,37,referral,9478,Windows,23,6,0,FALSE
5,San Jose,130.1650451,45,conference,6148,Windows,15,6,2,FALSE
5,Atlanta,160.0768939,51,referral,9437,Windows,22,6,4,TRUE
6,Los Angeles,109.5162628,34,website,14649,Windows,20,6,1,TRUE
8,Albany,146.1841059,49,email,9871,Other,16,5,1,FALSE
6,Las Vegas,155.1245006,47,referral,5023,Windows,14,7,2,FALSE
4,Denver,121.8725297,42,conference,10463,Windows,26,5,0,FALSE
9,Boston,110.2923292,47,email,10089,Windows,22,7,0,FALSE
5,New York,178.2062276,55,conference,6189,OSX,12,5,1,FALSE
12,Albany,116.9615587,46,email,7580,Windows,23,5,1,TRUE
7,Seattle,127.3231893,52,referral,7062,Windows,12,7,0,FALSE
6,New York,169.8581443,41,email,15138,Windows,21,7,0,FALSE
6,Atlanta,139.9132846,39,website,12784,OSX,22,6,1,TRUE
5,San Jose,131.6021048,44,conference,7162,Other,15,6,1,FALSE
5,Seattle,160.3630601,50,website,7479,Other,12,5,2,FALSE
11,Kansas City,104.1579493,33,referral,8712,OSX,34,6,1,FALSE
6,New York,105.0046671,36,website,13946,OSX,31,7,0,TRUE
6,San Jose,159.8965373,42,website,11909,Other,22,6,0,FALSE
5,San Jose,194.8591838,51,website,8000,Other,16,7,0,FALSE
8,Seattle,202.2157156,47,email,5902,OSX,20,7,1,TRUE
6,San Jose,175.0729774,51,website,4231,Windows,13,7,2,FALSE
